start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number
2020-03-04T10:16:43.281,2020-03-04T10:16:51.684,B,4.527511438729744,4.417019740213055,9.853602235746497,9.830351164928368,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:16:51.669,2020-03-04T10:17:00.072,B,4.363995864684634,4.26104688196889,9.819011772793823,9.796740152936787,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:00.056,2020-03-04T10:17:08.456,B,4.209633143329377,4.113720348160466,9.785611551973618,9.764269981352639,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:08.429,2020-03-04T10:17:16.843,B,4.065918427160927,3.9743996302402538,9.753633568650523,9.73285980431854,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:16.817,2020-03-04T10:17:25.231,B,3.929783508785374,3.84262878977363,9.722648962556164,9.702467773069701,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:25.204,2020-03-04T10:17:33.604,B,3.8009736629875563,3.7183471611599686,9.692664065232352,9.67310118675352,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:33.597,2020-03-04T10:17:41.991,B,3.6797680220288354,3.602994847472692,9.6636092227959,9.644720045323018,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:41.985,2020-03-04T10:17:50.379,B,3.5657258587593446,3.4926756226448314,9.635479150273518,9.617305517295646,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:50.372,2020-03-04T10:17:58.766,B,3.456258509974386,3.38757813777058,9.608218045124339,9.590718527314975,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:17:58.760,2020-03-04T10:18:07.154,B,3.3530533931622175,3.287604459044719,9.58192174355054,9.564916697285529,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:18:07.144,2020-03-04T10:18:15.547,B,3.255214256965264,3.192921554690648,9.556451548202093,9.539854631530636,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:18:15.531,2020-03-04T10:18:23.934,B,3.1629902695106717,3.1037269268393795,9.53170827578471,9.515532335438966,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T10:18:23.919,2020-03-04T10:18:32.322,B,3.0752520470094553,3.0183328288724853,9.50766689822706,9.491944460096287,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:49:13.766,2020-03-04T11:49:22.169,B,8.270870756523387,8.019622655272169,9.799232939493582,9.769016498974125,6.854055802727769e6,71478.08405958644,1.0755138965168975e7,99724.43683815155,503440.35560843954,5849.577617135943,0.01869512347543166,0.014864699296274467,0.06724924151916084,807732.5480236883,9732.516017799293
2020-03-04T11:49:22.156,2020-03-04T11:49:30.547,B,7.899233513062161,7.662477837487596,9.754593172111994,9.72626280556857,2.803147374321859e6,31514.727317275363,8.789362118037883e6,80655.44714401671,414593.167574586,4654.876156041261,0.029271761096645824,0.016507108231121354,0.07538743074811369,363570.2690869408,4491.115603460324
2020-03-04T11:49:30.526,2020-03-04T11:49:38.940,B,7.5454179477710905,7.32240056232504,9.712246899919492,9.68547069667743,37254.133609677505,299.8377472762048,2.316457477585463e6,21789.605113093792,8344.260056326892,85.16325948528564,0.15283568337829426,0.033238950530409574,0.26726123690605164,6946.560132377091,88.29175939000721
2020-03-04T11:49:38.913,2020-03-04T11:49:47.328,B,7.211528834644346,6.9987592347974745,9.672159071181332,9.64661142361292,0.0,0.0,788407.5615497532,7647.223931708702,2363.8426736128768,24.125870301395604,Inf,0.05500604551880391,0.5,0.0,0.0
2020-03-04T11:49:47.301,2020-03-04T11:49:55.715,B,6.894231828334981,6.691728190535953,9.634060391380023,9.60954157327638,42934.71367067997,541.0069651408166,763794.063239456,7735.289073112971,0.0,0.0,0.22843233502339041,0.055158468066879886,Inf,6898.895264079837,99.3224216256575
2020-03-04T11:49:55.688,2020-03-04T11:50:04.103,B,6.594637883533533,6.402913871113442,9.597688430864372,9.574138977754323,142861.4660332516,1856.5977311415595,2.0274306296383766e6,18834.22875581976,8310.158862494402,84.81520604803157,0.12599491005407115,0.03370991209800328,0.267265117320779,23636.702132486167,334.58914853488676
2020-03-04T11:50:04.076,2020-03-04T11:50:12.490,B,6.313604830992974,6.133960578657297,9.562927144422865,9.540374652385943,2382.564357182059,24.31694688009158,223575.4383942039,1872.2540990382922,0.0,0.0,0.5,0.09605516565750798,Inf,0.0,0.0
2020-03-04T11:50:12.463,2020-03-04T11:50:20.878,B,6.04907197903345,5.879451577659669,9.529685313137467,9.508317400401781,0.0,0.0,8936.638176669705,91.20918532620969,0.0,0.0,Inf,0.25819889601496193,Inf,0.0,0.0
2020-03-04T11:50:20.851,2020-03-04T11:50:29.250,B,5.797506772034869,5.643903311633317,9.497862866803489,9.477649064519142,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:50:29.244,2020-03-04T11:50:37.638,B,5.566757918777267,5.420723935800951,9.467496938295787,9.448173758911642,64070.67342314978,705.9079536411074,818336.0195388936,9039.591263219369,2954.936483891157,30.15869557888779,0.17289120599546962,0.05351080614093495,0.44721359014511114,12628.75234364997,171.04629397250432
2020-03-04T11:50:37.632,2020-03-04T11:50:46.025,B,5.347899766875886,5.21068739759795,9.438528952876197,9.419883828488569,4727.059307105375,48.24535118435853,184454.64732169494,1931.6643217281944,0.0,0.0,0.35355338454246527,0.1144578499546288,Inf,0.0,0.0
2020-03-04T11:50:46.019,2020-03-04T11:50:54.413,B,5.144527959011168,5.014966191484036,9.410708814999696,9.39270532193072,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:50:54.407,2020-03-04T11:51:02.800,B,4.95239929912479,4.827956738092377,9.383965738637569,9.36658312482464,0.0,0.0,14149.717178745836,144.41495587112126,0.0,0.0,Inf,0.1965953776250725,Inf,0.0,0.0
2020-03-04T11:51:02.794,2020-03-04T11:51:11.188,B,4.770980110577345,4.6576837768314405,9.358246525469065,9.341665899534275,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:11.182,2020-03-04T11:51:19.575,B,4.601966799871751,4.494525036509328,9.33348943846394,9.31765972898652,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:19.569,2020-03-04T11:51:27.963,B,4.440505758961406,4.341690826396868,9.309700910711364,9.294511991327212,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:27.957,2020-03-04T11:51:36.365,B,4.29238148992765,4.197083391694414,9.286903787655046,9.27214483545505,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:36.338,2020-03-04T11:51:44.753,B,4.150525509362953,4.059581822517254,9.264918139929451,9.250590462330306,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:44.726,2020-03-04T11:51:53.140,B,4.016932052930721,3.9313773513410855,9.243667008904819,9.229773940401286,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:51:53.113,2020-03-04T11:52:01.528,B,3.8907219881466992,3.8089295285495206,9.223133994010084,9.20977542322735,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:01.501,2020-03-04T11:52:09.915,B,3.7700082941282314,3.6947025107128546,9.203278696998405,9.190457033614663,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:09.888,2020-03-04T11:52:18.303,B,3.6572647015711506,3.585452080079403,9.184082822168088,9.171749846746746,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:18.276,2020-03-04T11:52:26.690,B,3.5497927983036526,3.4814631387789587,9.165624655549074,9.1536298351328,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:26.663,2020-03-04T11:52:35.081,B,3.4482445982954935,3.382958044134597,9.147738719806723,9.136059411564817,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:35.066,2020-03-04T11:52:43.469,B,3.351543944940458,3.2891114857086237,9.130363656533133,9.119027091471564,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:43.453,2020-03-04T11:52:51.856,B,3.2592493759786514,3.1995358368154645,9.113541203975316,9.102571391031283,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:52:51.841,2020-03-04T11:53:00.244,B,3.1711616137416594,3.1159991271769445,9.097212424801139,9.086634022292591,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-04T11:53:00.228,2020-03-04T11:53:08.631,B,3.0884997811824237,3.0354665445281275,9.081358931400949,9.071149740465831,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2020-03-05T06:16:13.024,2020-03-05T06:16:21.423,B,2.9109441825929596,2.9595676045328974,19.238025893854115,19.22342084393568,0.0,0.0,101799.74356618882,1177.2878100941512,0.0,0.0,Inf,0.13642557508088748,Inf,0.0,0.0
2020-03-05T06:16:21.417,2020-03-05T06:16:29.811,B,2.9847069583855244,3.036118660692245,19.21597644719705,19.20095431362341,0.0,0.0,64235.82352773646,749.9062415768689,0.0,0.0,Inf,0.16210283083695312,Inf,0.0,0.0
2020-03-05T06:16:29.804,2020-03-05T06:16:38.198,B,3.061953455563322,3.1170386668483547,19.193405570399825,19.17794745438879,0.0,0.0,18504.277428801714,188.85850774986756,0.0,0.0,Inf,0.1744461902773178,Inf,0.0,0.0
